nsf_proposal_links_v0,researcher,team
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Smriti Saraswat,"['Smriti Saraswat', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Sonal Atreya,"['Sonal Atreya', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Tina Pujara,"['Tina Pujara', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Uttam Kumar Roy,"['Uttam Kumar Roy', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,V Devadas,"['V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury', 'Ashwani Kumar Sharma']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Jaydev Dabas,"['Jaydev Dabas', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Millie Pant,"['Millie Pant', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Rajan Arora,"['Rajan Arora', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Ashwani Kumar Sharma,"['Ashwani Kumar Sharma', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Bijan Choudhury,"['Bijan Choudhury', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Ashwani Kumar Sharma']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Debabrata Sircar,"['Debabrata Sircar', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Deepak Sharma,"['Deepak Sharma', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,P Gopinath,"['P Gopinath', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Harsh Chauhan,"['Harsh Chauhan', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Srinivas Kiran Ambatipudi,"['Srinivas Kiran Ambatipudi', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Krishna Mohan Poluri,"['Krishna Mohan Poluri', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Maya S.Nair,"['Maya S.Nair', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,N K Navani,"['N K Navani', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Partha Roy,"['Partha Roy', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Poonam Choudhary,"['Poonam Choudhary', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Prabhat Kumar Mandal,"['Prabhat Kumar Mandal', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Pranita P Sarangi,"['Pranita P Sarangi', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Pravindra Kumar,"['Pravindra Kumar', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Prince Tiwari,"['Prince Tiwari', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,R. P. Singh,"['R. P. Singh', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Ramasare Prasad,"['Ramasare Prasad', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Ranjana Pathania,"['Ranjana Pathania', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Sanjoy Ghosh,"['Sanjoy Ghosh', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Saugata Hazra,"['Saugata Hazra', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Shailly Tomar,"['Shailly Tomar', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Shri Ram Yadav,"['Shri Ram Yadav', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Soma Rohatgi,"['Soma Rohatgi', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Jitin Singla,"['Jitin Singla', 'V Devadas', 'Prabhjot Singh Chani', 'Bijan Choudhury', 'Ashwani Kumar Sharma']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Rajesh Kumar,"['Rajesh Kumar', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_092_call_for_proposals_under_dst_ic_impact_indo_canada_joint_research_programmes,Akhil Upadhyay,"['Akhil Upadhyay', 'V Devadas', 'Prabhjot Singh Chani', 'Jitin Singla', 'Bijan Choudhury']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Arindam Biswas,"['Arindam Biswas', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Avlokita Agrawal,"['Avlokita Agrawal', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Gaurav Raheja,"['Gaurav Raheja', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Mahua Mukherjee,"['Mahua Mukherjee', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,E Rajasekar,"['E Rajasekar', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Rajan Arora']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Saptarshi Kolay,"['Saptarshi Kolay', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Smriti Saraswat,"['Smriti Saraswat', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Sonal Atreya,"['Sonal Atreya', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Tina Pujara,"['Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti', 'Rajan Arora']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,V Devadas,"['V Devadas', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Jaydev Dabas,"['Jaydev Dabas', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Millie Pant,"['Millie Pant', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Rajan Arora,"['Rajan Arora', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Ashwani Kumar Sharma,"['Ashwani Kumar Sharma', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Bijan Choudhury,"['Bijan Choudhury', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Debabrata Sircar,"['Debabrata Sircar', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Deepak Sharma,"['Deepak Sharma', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,P Gopinath,"['P Gopinath', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Harsh Chauhan,"['Harsh Chauhan', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Srinivas Kiran Ambatipudi,"['Srinivas Kiran Ambatipudi', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Krishna Mohan Poluri,"['Krishna Mohan Poluri', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Maya S.Nair,"['Maya S.Nair', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,N K Navani,"['N K Navani', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Partha Roy,"['Partha Roy', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Poonam Choudhary,"['Poonam Choudhary', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Prabhat Kumar Mandal,"['Prabhat Kumar Mandal', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Pranita P Sarangi,"['Pranita P Sarangi', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Pravindra Kumar,"['Pravindra Kumar', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Prince Tiwari,"['Prince Tiwari', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,R. P. Singh,"['R. P. Singh', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Ramasare Prasad,"['Ramasare Prasad', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Ranjana Pathania,"['Ranjana Pathania', 'Tina Pujara', 'Shailly Tomar', 'Ram Sateesh Pasupuleti', 'Rajan Arora']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Saugata Hazra,"['Saugata Hazra', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Shailly Tomar,"['Shailly Tomar', 'Tina Pujara', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti', 'Rajan Arora']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Shri Ram Yadav,"['Shri Ram Yadav', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Soma Rohatgi,"['Soma Rohatgi', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Jitin Singla,"['Jitin Singla', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Rajesh Kumar,"['Rajesh Kumar', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_093_2019_brics_calls_for_proposals_for_multilateral_rd_projects,Akhil Upadhyay,"['Akhil Upadhyay', 'Tina Pujara', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_094_global_cooling_prize,Arindam Biswas,"['Arindam Biswas', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
v0_094_global_cooling_prize,Avlokita Agrawal,"['Avlokita Agrawal', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
v0_094_global_cooling_prize,Gaurav Raheja,"['Gaurav Raheja', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
v0_094_global_cooling_prize,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
v0_094_global_cooling_prize,Mahua Mukherjee,"['Mahua Mukherjee', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
v0_094_global_cooling_prize,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
v0_094_global_cooling_prize,E Rajasekar,"['E Rajasekar', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
v0_094_global_cooling_prize,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
v0_094_global_cooling_prize,Saptarshi Kolay,"['Saptarshi Kolay', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
v0_094_global_cooling_prize,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
v0_094_global_cooling_prize,Smriti Saraswat,"['Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad', 'E Rajasekar']"
v0_094_global_cooling_prize,Sonal Atreya,"['Sonal Atreya', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
v0_094_global_cooling_prize,Tina Pujara,"['Tina Pujara', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
v0_094_global_cooling_prize,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
v0_094_global_cooling_prize,V Devadas,"['V Devadas', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
v0_094_global_cooling_prize,Jaydev Dabas,"['Jaydev Dabas', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
v0_094_global_cooling_prize,Millie Pant,"['Millie Pant', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
v0_094_global_cooling_prize,Rajan Arora,"['Rajan Arora', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
v0_094_global_cooling_prize,Ashwani Kumar Sharma,"['Ashwani Kumar Sharma', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
v0_094_global_cooling_prize,Bijan Choudhury,"['Bijan Choudhury', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
v0_094_global_cooling_prize,Debabrata Sircar,"['Debabrata Sircar', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
v0_094_global_cooling_prize,Deepak Sharma,"['Deepak Sharma', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
v0_094_global_cooling_prize,P Gopinath,"['P Gopinath', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
v0_094_global_cooling_prize,Harsh Chauhan,"['Harsh Chauhan', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
v0_094_global_cooling_prize,Srinivas Kiran Ambatipudi,"['Srinivas Kiran Ambatipudi', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
v0_094_global_cooling_prize,Krishna Mohan Poluri,"['Krishna Mohan Poluri', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
v0_094_global_cooling_prize,Maya S.Nair,"['Maya S.Nair', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
v0_094_global_cooling_prize,N K Navani,"['N K Navani', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
v0_094_global_cooling_prize,Partha Roy,"['Partha Roy', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
v0_094_global_cooling_prize,Poonam Choudhary,"['Poonam Choudhary', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
v0_094_global_cooling_prize,Prabhat Kumar Mandal,"['Prabhat Kumar Mandal', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
v0_094_global_cooling_prize,Pranita P Sarangi,"['Pranita P Sarangi', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
v0_094_global_cooling_prize,Pravindra Kumar,"['Pravindra Kumar', 'Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ramasare Prasad']"
